Local time,Open,High,Low,Close,Volume
02.12.2020 22:00:00.000 GMT+0100,0.74050,0.74195,0.74050,0.74151,1559.3
02.12.2020 23:00:00.000 GMT+0100,0.74159,0.74179,0.74102,0.74127,530.65
03.12.2020 00:00:00.000 GMT+0100,0.74126,0.74182,0.74124,0.74142,1153.54
03.12.2020 01:00:00.000 GMT+0100,0.74141,0.74141,0.73985,0.73986,2093.25
03.12.2020 02:00:00.000 GMT+0100,0.73988,0.74047,0.73975,0.74006,2985.3799
03.12.2020 03:00:00.000 GMT+0100,0.74007,0.74155,0.73986,0.74111,2841.4299
03.12.2020 04:00:00.000 GMT+0100,0.74111,0.74168,0.74092,0.74094,1969.28
03.12.2020 05:00:00.000 GMT+0100,0.74096,0.74096,0.74022,0.74085,1646.08
03.12.2020 06:00:00.000 GMT+0100,0.74086,0.74128,0.74059,0.74108,1493.4
03.12.2020 07:00:00.000 GMT+0100,0.74107,0.74179,0.74095,0.74174,1929.67
03.12.2020 08:00:00.000 GMT+0100,0.74173,0.74333,0.74168,0.74322,4647.3999
03.12.2020 09:00:00.000 GMT+0100,0.74324,0.74363,0.74234,0.74285,5357.0898
03.12.2020 10:00:00.000 GMT+0100,0.74285,0.74300,0.74088,0.74196,5292.8999
03.12.2020 11:00:00.000 GMT+0100,0.74197,0.74211,0.74135,0.74182,4154.3501
03.12.2020 12:00:00.000 GMT+0100,0.74180,0.74274,0.74141,0.74217,3896.73
03.12.2020 13:00:00.000 GMT+0100,0.74219,0.74306,0.74177,0.74293,3833.1899
03.12.2020 14:00:00.000 GMT+0100,0.74293,0.74341,0.74231,0.74287,4705.02
03.12.2020 15:00:00.000 GMT+0100,0.74286,0.74431,0.74262,0.74398,7048.8599
03.12.2020 16:00:00.000 GMT+0100,0.74399,0.74463,0.74358,0.74449,6265.02
03.12.2020 17:00:00.000 GMT+0100,0.74448,0.74492,0.74344,0.74433,5651.02
03.12.2020 18:00:00.000 GMT+0100,0.74435,0.74442,0.74360,0.74433,3815.3999
03.12.2020 19:00:00.000 GMT+0100,0.74432,0.74457,0.74370,0.74393,1885.62
